"id","Y","Agl13B","MalT","MalE2","MalF2","MalG2","MalR5","Agl13A","MalR6","MalE","MalF","MalG","MalR1","Agl13C","PulA","MalQ","MalE3","MalF3","MalG3","MalR3","MalQ2","GlgX","GlgX2","GlgB","GlgP","GlgE","Amy13A","Amy13B","Amy13C","Amy13D","ApuB","RSD1","RSD2","RSD3","MalK"
"mock94","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","1","0","1"
"mock95","1","0","0","0","0","0","0","1","1","1","1","1","1","0","0","1","0","0","0","0","1","1","1","1","1","0","1","0","0","0","1","1","0","0","0"
"mock96","1","0","0","0","0","0","0","1","1","1","1","1","1","0","0","1","0","0","0","0","1","1","1","1","1","0","1","0","0","0","1","1","0","0","1"
"mock97","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","0","1","1","0","0","1"
"mock98","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","1","1","1","1","1","0","1","0","0","0","1","0","0","1","1"
"mock99","1","1","0","1","0","0","1","0","0","1","1","1","1","0","1","1","0","0","0","1","1","1","1","1","1","0","1","0","0","0","1","0","0","1","1"
"mock100","1","1","0","1","0","0","1","0","0","1","1","1","1","0","1","1","0","0","0","1","1","1","1","1","1","0","1","0","0","0","1","0","0","1","1"
"mock101","1","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","0","0","1"
"mock102","1","1","0","1","0","0","1","0","0","1","1","1","1","0","1","1","0","0","0","1","1","1","1","1","1","0","1","0","0","0","1","0","0","1","1"
"mock103","1","1","0","1","0","0","1","0","0","1","1","1","1","0","1","1","0","0","0","1","1","1","1","1","1","0","1","0","0","0","1","0","0","1","0"
"mock104","1","0","0","1","0","0","0","1","1","1","1","1","1","0","0","1","0","0","0","1","1","0","1","1","1","0","1","0","0","0","1","0","0","0","1"
"mock105","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","0","1","1","1","1","1"
"mock106","1","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","0","0","1","1"
"mock107","1","1","0","0","0","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","0","1"
"mock108","1","1","0","0","0","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","0","1"
"mock109","1","1","0","0","0","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","0","1"
"mock110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","1","0","1","1","1"
"mock111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","1","0","1","1","1"
"mock112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","1","0","1","1","1"
"mock113","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0","1","1","1","0","1","1","1","1","1","0","0","0","0","0","1","0","0","0","1"
"mock114","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0","1","1","1","0","1","1","1","1","1","0","0","0","0","0","1","0","0","0","1"
"mock115","1","1","1","1","0","0","1","1","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","1","0","0","0","1"
"mock116","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","1","1","0","0","0","1"
"mock117","0","1","0","0","0","0","1","1","1","0","0","0","0","1","1","1","0","0","0","1","1","1","1","1","1","1","0","1","0","0","1","0","0","0","1"
